"fips","alcoholoutlet_pop"
"47177",0.000884477421256941
"47179",0.000680724541293377
"47119",0.000913281725667565
"48055",0.000759301442672741
"48189",0.000768639508070715
"48419",0.000749536470866701
"48451",0.000669570966046819
"48459",0.000560729435857428
"48469",0.000738255762194791
"48481",0.00108232917237896
"48485",0.000554728107237302
"48329",0.000445985240861762
"48181",0.00068694948631444
"48299",0.00128284316054545
"48363",0.000840925017519271
"48041",0.000641310246164471
"48183",0.000899200440689225
"48179",0.000847835787594824
"48303",0.00049867457547046
"48257",0.000605796258602307
"48259",0.000525486074619023
"48035",0.000929164844774814
"48029",0.000542286297464773
"48071",0.00123471734656821
"48027",0.000608192234647449
"48061",0.00061897331062974
"48121",0.000479718692958449
"48117",0.000640478223740393
"48167",0.000817098998152515
"48141",0.00047006083280905
"48463",0.00115156017830609
"48043",0.00108330625067707
"48215",0.000555441219117468
"48423",0.000677074860738012
"48199",0.000739892539416894
"48207",0.00122249388753056
"48227",0.000632754683760214
"48337",0.000564420955410744
"01081",0.000663969420174742
"01073",0.000973199126849381
"01039",0.00120967741935484
"01077",0.00096158001642249
"01083",0.000738965659210151
"01117",0.000805877281757187
"01115",0.000829649160690541
"01003",0.000798759573368416
"01043",0.000881078536685455
"01051",0.000887311446317658
"01069",0.000907337013619606
"01071",0.0010607112551107
"01121",0.00104494507818428
"01125",0.000771809652444466
"01103",0.000956271547566121
"01109",0.000840008400084001
"01021",0.000862558165928952
"01033",0.00131456427671578
"27141",0.000518721615870764
"27159",0.00109857917093892
"27009",0.000872187196291958
"27019",0.000549294254970623
"27047",0.000656534156189476
"27061",0.00121840455461775
"27085",0.000837240455458808
"27123",0.000637349800346042
"27151",0.00128218826797735
"27169",0.00059142434696895
"27139",0.000468077783514025
"27157",0.000928634443051493
"27035",0.00107448183502811
"27171",0.000535562861690891
"27041",0.00103963959160824
"27051",0.00202190395956192
"27079",0.00099143120175625
"27025",0.000741209436861611
"27127",0.000982897582071948
"27173",0.00122274302017526
"27153",0.00102065812035601
"27007",0.000840462901105532
"27013",0.000523991316715323
"27055",0.000858000858000858
"27077",0.000795544948289578
"27111",0.00099664919666638
"27137",0.000836007388903629
"27003",0.000553885334315481
"27145",0.000915103627597001
"27037",0.000519630895971793
"27083",0.000931749359422315
"27095",0.0011598685482312
"27129",0.00109200109200109
"27163",0.000480585141714009
"27017",0.00092610782140151
"27031",0.00223214285714286
"48231",0.000785879654212952
"48187",0.000471799001044248
"48347",0.000841763724574909
"48367",0.000463340084148538
"48465",0.000653474647225796
"48135",0.000541789399610161
"48169",0.000988467874794069
"48453",0.000648024747209214
"48085",0.000490771342649775
"48209",0.000534293186355839
"48039",0.00057114814640246
"48013",0.000827814569536424
"48353",0.00127482555018787
"48325",0.000759134586571309
"48213",0.000777106204514617
"48203",0.000690898167617903
"48277",0.00082642962246276
"48149",0.00103416729644803
"48491",0.000540536592135923
"48477",0.000910047493103546
"48343",0.00145478057059727
"48361",0.000915914308484697
"48201",0.000750651547465583
"48053",0.00079518590156888
"48171",0.0010960353754866
"48177",0.000916501857122184
"48113",0.000665933219480235
"48221",0.000617305120203025
"48309",0.000724842585696705
"48073",0.000690740243294064
"48249",0.000829835009274627
"48339",0.000617187896123605
"48479",0.000533770098637789
"48157",0.00077345785307959
"48097",0.00104892485202667
"48031",0.00121972469071267
"01045",0.000852324613917243
"01055",0.000963522404329038
"01049",0.000939559669050624
"01097",0.000842763103879608
"01015",0.000907361845434399
"01017",0.00103980986333928
"01101",0.00104873072736967
"01095",0.00102464372719384
"01089",0.000803254976868465
"01001",0.000704225352112676
"01123",0.00110998742014257
"02090",8.0749354005168e-05
"02170",0.000104395030796534
"02110",0.000155149408880752
"02240",0.000436173306193661
"02020",0.00013286501255404
"02122",0.000205254515599343
"04019",0.000411796259176583
"04013",0.000354831928405266
"04007",0.000690994658798043
"04003",0.000595867066030016
"04015",0.000577770288162931
"04005",0.000743236547418492
"04025",0.000521776495503514
"04027",0.000529913877059981
"04017",0.000631463347670907
"04021",0.000272647662970519
"05037",0.00106990014265335
"05027",0.000967362045760431
"05125",0.00049407528367458
"05009",0.000857196431919852
"48241",0.000704106348222836
"48245",0.000947550522922073
"48439",0.000641535391775663
"48139",0.000690560044195843
"48265",0.000829427309376386
"48355",0.000843613431432207
"48089",0.00146061062947606
"48409",0.00088049188156638
"48381",0.000462596809574262
"48385",0.00205399061032864
"48193",0.0014402304368699
"48497",0.000724091114798612
"48321",0.00127807690215913
"48371",0.00101169775529561
"48397",0.000493954206328788
"48441",0.000767151311463433
"48471",0.000732843848951204
"48091",0.000550684119117211
"48099",0.000504782146652497
"48341",0.00098135426889107
"48349",0.00095928155934279
"48375",0.000752043050286612
"48415",0.00087739822180627
"48427",0.000608633228253067
"48021",0.000863680461891579
"48049",0.000686831330075287
"48281",0.00062314255584316
"50021",0.00142633974054201
"50019",0.00156128024980484
"50017",0.000864812508648125
"50007",0.000971434895417041
"50015",0.00146141085393791
"50027",0.00133876074174582
"50011",0.00118087792165486
"05035",0.000924556213017751
"05047",0.00101477054910362
"05069",0.00118356860367772
"05089",0.000546249089584851
"05131",0.000791591883440055
"05007",0.000538081494888226
"05017",0.00160150730098917
"05077",0.000326299760713509
"05041",0.00111025706721325
"05051",0.000832022728425752
"05093",0.000830840810900631
"05117",0.00170961045304677
"05139",0.00124211006616137
"05067",0.000704763023433371
"05143",0.000507987894390178
"05005",0.000844859632606754
"05055",0.000778868193248325
"05111",0.00112989621694007
"05019",0.000580720092915215
"05029",0.0011985808802378
"05103",0.00125891733109526
"05015",0.000929733595565886
"05091",0.000803268153860277
"05123",0.0011969111969112
"05119",0.000928831174118946
"06047",0.000545356729628347
"06033",0.000872342082716722
"06043",0.00068886337543054
"06115",0.000523834468308015
"06013",0.000469248877873602
"06099",0.000651700865620754
"06083",0.000696897009862217
"06097",0.000726331207030406
"06025",0.000630876420163696
"06069",0.000480323307274414
"06001",0.000540212970664323
"06067",0.00052474397413537
"06017",0.000572752873045083
"06055",0.000916754402927884
"06053",0.000673726956000092
"06075",0.000651457607824806
"28027",0.00124704364652763
"28067",0.000950959737827715
"28095",0.000728842541978527
"28051",0.0011839657213734
"28089",0.00102331630994051
"28091",0.000960384153661465
"28093",0.00126408045169808
"28099",0.000886403927451248
"28137",0.000668919870440783
"28151",0.00123759689080921
"28107",0.00143316759286341
"28029",0.000947335181221712
"28043",0.00128034901365706
"28049",0.000954785864144022
"28035",0.00130277570987983
"28045",0.000894359149081152
"28057",0.000724575909982099
"28071",0.000765068109721963
"28059",0.000920098893071866
"28087",0.00104818258664413
"28083",0.00143727328724933
"28047",0.00073348915903023
"28075",0.00111433028749721
"28085",0.00131118881118881
"28159",0.000932579955016732
"28163",0.000875196919306844
"28011",0.00125596583772921
"28073",0.000693895334764156
"28081",0.00124600338536769
"28113",0.00154305372862491
"28149",0.00101033986113201
"28105",0.000969461948618517
"28133",0.00126108223784775
"28003",0.000889727689404152
"28001",0.000639672487686305
"28033",0.000798994272943148
"28031",0.00094846664558963
"42045",0.000658927223967946
"42043",0.00076914146398096
"50005",0.00125686313421975
"50025",0.00123765266328842
"50003",0.0016225591674593
"50001",0.000948972398459953
"50023",0.00138817480719794
"49053",0.000379950666722956
"49043",0.0005595698610807
"49049",0.000260945680358057
"49057",0.000457260097495805
"49035",0.000381071339730392
"49005",0.000354367172713728
"51093",0.000764463374013706
"51540",0.00108289451333447
"51031",0.000959710276143051
"51087",0.000744958554047659
"51109",0.000776914539400666
"51165",0.000635244880673609
"51177",0.000624844729848757
"51067",0.000783099293430865
"51117",0.00146446237958865
"51121",0.000560423884246994
"51015",0.000626007272339802
"51107",0.000425172220056993
"51153",0.000457281063145964
"51161",0.000586210204320902
"51145",0.000728787090057262
"51171",0.00094854710346104
"51061",0.000631023405231758
"51790",0.0010641781270465
"06107",0.000668978865463804
"06113",0.000492289005852258
"06023",0.00082389289392379
"06057",0.000614646729273306
"06039",0.000598328540271371
"06045",0.00112354397872145
"06087",0.000609573590497952
"06037",0.000516586206315088
"06065",0.000433765896628528
"06071",0.000500690776447618
"06085",0.000446699559526218
"06041",0.000503956636647265
"06061",0.000549918031085932
"06093",0.000989233459096347
"06089",0.0007532977702386
"06095",0.00051603674724837
"06015",0.000472813238770686
"06007",0.000575687392888932
"06031",0.000577340385291756
"06079",0.000715893183066645
"06019",0.000663266705331831
"06029",0.00060610088988679
"06059",0.000487366968388065
"06111",0.000557087940816488
"06009",0.000703080370874896
"06101",0.000707529991988263
"06081",0.00048343612323321
"06077",0.000568271337444099
"06005",0.000806682453355539
"08007",0.000980909982645439
"08031",0.000721396419379344
"08055",0.00164695313669711
"08015",0.00158511019072455
"08045",0.000948268563203793
"08051",0.001309367932389
"08059",0.000622827497660048
"08091",0.00145954962468724
"08103",0.00172305764411028
"08123",0.000586222142167057
"06073",0.00052712952941627
"08001",0.000650654224888318
"08035",0.000371978419300026
"08037",0.00100583383625025
"08067",0.000899005699696136
"08081",0.0010665041517483
"08097",0.00111569786901707
"08105",0.0011499336576736
"08069",0.000574269256872379
"08075",0.000446827524575514
"08083",0.00107564058238254
"08113",0.00161510746676606
"08119",0.0011417387049421
"08013",0.00059533037735264
"08039",0.000388847843838706
"08071",0.00105145100238329
"08125",0.000999700089973008
"08107",0.00119655392469687
"08117",0.00127247218506313
"08003",0.000931272117712796
"08019",0.00168509741969458
"08029",0.000883363324063471
"08043",0.000486042137740115
"42055",0.000596832893277196
"42119",0.000709361353106781
"42127",0.000758430243864494
"42009",0.000868899600719945
"42089",0.000577270996000762
"42061",0.00066124446207763
"42125",0.000641854718838677
"42101",0.000905593464528284
"42133",0.000556596680618989
"42063",0.000635055038103302
"42041",0.000553487775139575
"42003",0.000699819274741681
"42129",0.000714711137581894
"42053",0.000957199507725967
"42013",0.000682056237160697
"42073",0.000784069551581399
"42015",0.000885783179961616
"42021",0.000789420264794112
"42029",0.000508122257294634
"42011",0.000598050355839962
"42111",0.000753082933258025
"42087",0.000929207364508601
"29047",0.000412343927823319
"29179",0.00111287758346582
"29189",0.000594832679485495
"29009",0.000900647340275823
"29019",0.000591046490028201
"29055",0.000786619193508322
"29149",0.00103315487930873
"29155",0.0010802376522835
"29069",0.00119892097112599
"29071",0.000649281429582037
"29095",0.000578843347466878
"29213",0.000852777878578945
"29021",0.000644359032330997
"29027",0.00066831517743768
"29049",0.000536585365853659
"29113",0.000531189687837527
"29133",0.000957713275379402
"29145",0.00085940185630801
"29183",0.000446371959725075
"29031",0.000649756022983527
"51001",0.00119364612983197
"51047",0.000626210837361304
"51085",0.000663274491410595
"51137",0.000860871980005554
"51550",0.000612545940945571
"51660",0.00110750286261333
"51003",0.000670359852893255
"51019",0.000561396345820149
"51740",0.000851761885232973
"51830",0.00113887586253098
"51810",0.000597510889580432
"51510",0.000647154739774003
"51590",0.00153396639883126
"51630",0.00108308294319055
"51650",0.000829377744536844
"51013",0.000522564506733372
"51700",0.000784758978811508
"51069",0.000613319446855291
"51179",0.000415607775272019
"51680",0.000781938462684159
"51199",0.00052955194021947
"51760",0.00104138168403774
"51125",0.00101139505090688
"51185",0.00081724875609932
"51610",0.00169875424688562
"51730",0.0015305146355462
"51600",0.00152989673197059
"51770",0.000947303711616564
"51800",0.000665978488894809
"51710",0.000670479679150944
"51041",0.000605441404624059
"51059",0.00044071624680808
"53047",0.00109937383490273
"53067",0.000514817079056598
"53005",0.000486031652811389
"53011",0.000431059984955161
"08101",0.000668747213553277
"08085",0.00069567720577652
"08087",0.000736402847424343
"08093",0.000951474785918173
"08077",0.000641458027483501
"08041",0.00057512868862075
"08049",0.001306933281056
"08005",0.000611269703363535
"08089",0.000765780549174051
"08014",0.000545031376130572
"10003",0.000275098217255671
"10005",0.000285225328009127
"10001",0.000249011030056763
"11001",0.000811337942464302
"09009",0.000866459167382885
"09005",0.000939550114833903
"09003",0.000862839806124036
"09015",0.000832146595062025
"09011",0.000860166797561614
"09007",0.000919946275137532
"09013",0.00067521497653297
"09001",0.000707682593762647
"12031",0.0007690779396402
"12009",0.00073782209264791
"12019",0.000496676994394645
"12069",0.000624517516848962
"12089",0.000589665214565934
"12103",0.000720456613999042
"12105",0.000660140072105366
"12111",0.000658258427145811
"12061",0.000649397034853139
"12063",0.00106371884450933
"12099",0.000608862498779886
"12109",0.000502709728046298
"12117",0.000602511475893039
"12086",0.000656805812194287
"12005",0.000785019845082098
"12035",0.000437154488574785
"12037",0.00127000254000508
"12045",0.000642013353877761
"12097",0.000593825915244847
"12119",0.00044784235948946
"12131",0.000747121385250945
"12039",0.000957666775492437
"12059",0.000874845615479621
"12071",0.000553244344161374
"12083",0.000735448029282146
"12021",0.000511504820259898
"12093",0.00121524402099942
"12095",0.000619375793667846
"12101",0.000577580718335043
"12055",0.000638069549580904
"12121",0.0009081414884439
"12001",0.000730853704938537
"12015",0.00055228175205863
"12023",0.00101474959981706
"12085",0.00074812183698488
"12107",0.000846393272538634
"12115",0.000617407555733547
"12081",0.000580407222035694
"12017",0.000647521164987015
"12075",0.00113852931712992
"12113",0.000492117535978942
"12127",0.000766094984594221
"12073",0.000603927252648652
"12011",0.000645310338203878
"12087",0.00129291010316895
"29091",0.000997406742469579
"29101",0.000428449014567267
"29105",0.000816188680307337
"29161",0.000717006497871387
"29165",0.000367493693013647
"29187",0.000645229056314992
"29510",0.000746331617852252
"29077",0.000583249354629412
"29107",0.000828297082553609
"29097",0.00066711140760507
"29099",0.00048671361145965
"29119",0.000833991747871126
"30053",0.00112606848543789
"30067",0.000856164383561644
"30049",0.000604675171447533
"53057",0.000612998758080438
"53063",0.000506424268800506
"53007",0.000800220388566031
"53035",0.00048893870213102
"53033",0.000509222947644776
"53077",0.000692839721742752
"53041",0.000844583786550643
"53027",0.000961815908435125
"53029",0.000446503994400599
"53053",0.000494861535689893
"53071",0.000596372069908059
"53073",0.000656640446334361
"53061",0.000464442018607726
"54059",0.000864553314121037
"54029",0.000816798829255011
"54107",0.000706214689265537
"54061",0.000549898553197945
"54011",0.00073140482727186
"54037",0.000530917070753548
"54069",0.000806776926179911
"54081",0.000903630468293202
"54079",0.000741918388977212
"54099",0.000719549413195048
"12053",0.000574302383623258
"12057",0.00067637972323273
"12091",0.00076057195010648
"12123",0.00150891632373114
"12129",0.000433154914761301
"13189",0.00116522955022139
"13095",0.00137119159894318
"13151",0.000630114130531248
"13153",0.00104881210628831
"13175",0.00130787891572619
"13255",0.00107187700976939
"13257",0.00132038834951456
"13271",0.000935453695042095
"13303",0.00083186533568213
"13225",0.00151040707312581
"13223",0.000425465352729548
"13245",0.000881834215167548
"13135",0.000665540311634606
"13013",0.000734260865161854
"13015",0.000981709699863704
"13097",0.000718691562700606
"13313",0.0010744745148076
"13193",0.00105223600150319
"13285",0.00151603998913028
"13021",0.00147519582245431
"12033",0.000736863259232322
"13109",0.00168428932347712
"13119",0.000922428182377229
"13107",0.000931966449207828
"13051",0.00103640951694304
"13179",0.000961710867332801
"13205",0.00121381046574357
"13233",0.00114536603989692
"13275",0.00125476137127493
"13247",0.000969715884392033
"13299",0.00140477060096086
"13305",0.0010071169598496
"13009",0.00117487974108311
"30111",0.000515697323405112
"30063",0.00049442071793298
"30081",0.000611592021076402
"30013",0.000551301684532925
"30031",0.000536723948067331
"30029",0.000670677384158
"31019",0.000772216464467882
"31001",0.000791464843131668
"31109",0.000574789722759757
"31055",0.000519070952183041
"31151",0.000981079187105816
"31153",0.000369691886642536
"31029",0.00237906423473434
"31067",0.00092618319903677
"31119",0.000798175598631699
"31111",0.00104925842951536
"54055",0.000901216642467331
"54003",0.00047689653079451
"55051",0.00158255670828205
"55109",0.000743812829644322
"55005",0.00108337571027438
"55113",0.00091468992011708
"55079",0.000701200345659181
"55101",0.000731076369362276
"55139",0.000445980599843907
"55033",0.00078196563819567
"55043",0.000908511008447219
"55117",0.000599072739585685
"55087",0.000565428109854604
"55021",0.000647611713020496
"55009",0.0005050350463714
"55095",0.00103595929831024
"55133",0.000489418815157001
"55027",0.000570027931368637
"55127",0.00083435201893785
"55111",0.000922999906135603
"55131",0.000570687418936446
"55025",0.000531639052525938
"55029",0.00145602795573675
"55031",0.000831504792701236
"55039",0.000565318674035303
"55089",0.000496630811427024
"55097",0.000509683995922528
"55105",0.000622872366668311
"55137",0.000992022485843012
"55093",0.000690854515568049
"55037",0.00162262401483542
"55055",0.000672955455071369
"55059",0.000545916308656334
"56005",0.000569512117952288
"56019",0.00141392718275009
"56025",0.000609961037182727
"56021",0.000447518307567128
"56009",0.00100567487967818
"56039",0.00124570446735395
"56037",0.000804209462098757
"13059",0.000935201623129597
"13127",0.00123120634544809
"13089",0.000836755311127511
"13157",0.000692347352139648
"13215",0.00113416335017549
"13235",0.00098074179743224
"13241",0.00114148392910784
"13073",0.000497660993331343
"13087",0.00127426729630462
"13115",0.00112972301245776
"13117",0.000582355078968224
"13185",0.00114420443119171
"13199",0.00151615654316308
"13237",0.00124475588953944
"13261",0.00153006918573709
"13029",0.000998300191565712
"13043",0.00184979652238254
"13045",0.00108377495029142
"13081",0.00189318892264342
"13069",0.00118546756235327
"13067",0.000588377807773509
"13123",0.000821989873084764
"13129",0.00094402293626097
"13105",0.00130439319628509
"13057",0.000496939579419429
"13113",0.00065893164029456
"13217",0.000749451789894429
"13227",0.000860228757128748
"13133",0.00144100524525909
"13071",0.00131908719166337
"13085",0.00118193674600587
"13063",0.000842920525643829
"13121",0.000734414205751785
"13139",0.00081543487343142
"15001",0.000526423976857399
"15003",0.000454905003041162
"15009",0.000620560432343851
"15007",0.000654878847413229
"31025",0.000733930778739184
"31145",0.000742942050520059
"31047",0.000926979311507184
"32005",0.00051940496966675
"32007",0.000707497562001644
"32031",0.000540557102088695
"32003",0.000453253064613997
"32510",0.000748543990652329
"32019",0.000570062522986392
"33005",0.00088109202808974
"33013",0.000700387547776436
"33009",0.00111387103601145
"33015",0.000711583469067336
"33001",0.000804769491024357
"33011",0.000617381093611921
"33017",0.000704748923515381
"33007",0.00148073469644939
"33003",0.00135028459844613
"34025",0.000215552256140424
"34021",0.000220155359016313
"34037",0.000233243569898857
"34011",0.000197490553368531
"34035",0.000142494194119537
"34013",0.000238872321486942
"34029",0.000144194897847975
"34001",0.000217959076304466
"34015",0.000130510191815637
"34023",0.000176772568771794
"34033",0.000190506429591999
"34031",0.000291876887520178
"34009",0.000268568850310466
"34007",0.000181553386562681
"34003",0.000188093165231785
"34039",0.000218398543047075
"34041",0.000245602765864994
"34017",0.000285055055921534
"34019",0.000224317633769418
"34005",0.000136862746857766
"34027",0.00018849606489129
"35031",0.000800684723487672
"35043",0.000350375602646037
"35055",0.000976026352711523
"35017",0.000722830604647801
"35045",0.000592815081215666
"56033",0.00072992700729927
"56029",0.000754768766296144
"56001",0.000494920552227143
"56007",0.00203318685643077
"56015",0.000449707690001499
"56041",0.000830118658137604
"56013",0.000627951371445795
"69110",0
"66160",0
"16055",0.000673777348368315
"16083",0.000636274729288668
"16013",0.000849237920707996
"16021",0.000928661882650908
"16001",0.000402758898454413
"16005",0.000641287238383956
"16019",0.000550737813833135
"16027",0.000353806637780116
"16057",0.000531578281230224
"16017",0.000848409804865745
"17119",0.000691150255310149
"17063",0.000592113054119133
"17091",0.000623661162179018
"17043",0.000594148924719609
"17167",0.000660364419565074
"17099",0.000747241131067917
"17031",0.000617320168709812
"17141",0.000783929446349829
"17115",0.0007959972708665
"17137",0.000846789499810202
"17177",0.000776173685494423
"17191",0.000975490793805634
"17055",0.000924903013642319
"17109",0.000656189507529775
"17111",0.000558960593278174
"17113",0.000573653652261586
"17161",0.000660304574173055
"17163",0.000693761483277299
"17185",0.000692880651307812
"17019",0.000566877221063062
"17085",0.00101908467667223
"17089",0.000523170034024871
"17093",0.000349056753454869
"17101",0.000623713590719142
"17121",0.000688869459237474
"17021",0.000941362242264128
"17077",0.000707176983976404
"17143",0.000765990042129452
"35049",0.000488971351637384
"35013",0.000360995793010566
"35039",0.000485201358563804
"35001",0.000451421979234589
"36095",0.000768688745115624
"36005",0.00116579841512737
"36067",0.000868490641041152
"36035",0.000782910189016888
"36019",0.000943126962262512
"36099",0.00078511195114859
"36083",0.000841787856896064
"36079",0.000971787785842267
"36033",0.000950928145492006
"36043",0.000773482443559953
"36069",0.000776177735569943
"36081",0.00103961374283681
"36101",0.000860799402625957
"36115",0.000697870682939496
"36013",0.000715975594571037
"36047",0.00122781155332061
"36061",0.00114706374353321
"36107",0.000739432280326993
"36011",0.000736196319018405
"36073",0.000586739683160571
"36091",0.000739599653394719
"36087",0.000708953153608572
"36021",0.0012423183316493
"36063",0.000697277298169054
"36119",0.000965021829103407
"36025",0.00117790865651739
"36031",0.00149496783149577
"36057",0.00107500709910348
"36059",0.000973086061353076
"36085",0.000852823688704613
"36089",0.000982435521930348
"36097",0.000837053571428571
"36109",0.000730695037119308
"36113",0.0013068641483602
"36017",0.000918407814815588
"36023",0.000940144155437167
"36027",0.000980412181621357
"36045",0.00107229577639531
"36055",0.000784296843575156
"36065",0.000865371653207746
"36103",0.000950242345494638
"36111",0.00105784568885904
"36121",0.000868378613075301
"36015",0.000742093173920726
"36051",0.000959255240521457
"36075",0.000667573665486442
"36077",0.00115053691722804
"36039",0.00130735492577598
"36117",0.000718081286801666
"36001",0.00103919626801491
"36003",0.000792494859492803
"36007",0.000895500755740522
"36009",0.000868764668507929
"36029",0.000889754229867679
"36053",0.00066006600660066
"36093",0.000955708095751619
"36105",0.00146440172533149
"36037",0.000709244395239413
"36123",0.00103954260125545
"36071",0.00089453674835892
"37087",0.000818960575237908
"72021",2.24476968663015e-05
"72031",1.95085154670013e-05
"72113",2.14790471894667e-05
"72025",3.10229026578872e-05
"72041",7.57441866336759e-05
"72071",7.19303714004843e-05
"72127",6.25991152658376e-05
"17007",0.000616396137250873
"17011",0.00081516816617354
"17029",0.000603664829708099
"17033",0.00110689437065149
"17159",0.000761131548902702
"17165",0.00112528132033008
"17195",0.000678377606398172
"17037",0.000594063200659219
"17081",0.000789785441621693
"17183",0.000747779224630301
"17197",0.000507750447908431
"17199",0.000804745015051712
"17049",0.00111316167208601
"17095",0.000633562999920805
"17097",0.000578782077143383
"17179",0.000585607567851646
"18061",0.00057586379569354
"18069",0.000797601694216013
"18091",0.000798881565807869
"17201",0.000719755353399879
"18181",0.000911010807900948
"18073",0.000926839477382127
"18075",0.000575815738963532
"18127",0.000587063260513769
"18145",0.000630091363247671
"18137",0.00098622803000951
"18147",0.00107595246246393
"18157",0.00053248970258884
"18167",0.00061418773671819
"18173",0.000497752087347463
"18057",0.000399236189986909
"18033",0.000535793323549281
"18087",0.000663383767509504
"18005",0.000666820237388004
"18011",0.000595020139143171
"18049",0.000746417197452229
"18089",0.00079265894870776
"18113",0.000757799014861281
"18001",0.000706693803708729
"18019",0.000523573690851193
"18063",0.000445668166472323
"18037",0.000893213924734974
"18047",0.0008781944322473
"18053",0.00103834346596039
"18059",0.00041243148315683
"18071",0.000726859738784781
"18067",0.000923103083893066
"37035",0.000862872986365338
"37045",0.00098682181698567
"37049",0.000780556341532427
"37065",0.000968697766296915
"37085",0.000604764028635577
"37089",0.000574347549885566
"37097",0.00072349007052604
"37119",0.000589124921473278
"37131",0.000701895116815402
"37147",0.000694938716493025
"37159",0.000698523122540913
"37053",0.00128968630277283
"37179",0.00054532942658178
"37193",0.000861703836772846
"37067",0.000724956356028199
"37127",0.00114856960544507
"37055",0.00182209706808017
"37031",0.000970030403938034
"37185",0.000954869836164439
"37195",0.00105605697795788
"37151",0.00064981344065736
"37157",0.000988174841068546
"37051",0.000745055743989233
"37071",0.000720569523557607
"37081",0.000803231110808005
"37125",0.000791415709087919
"37155",0.00109354731666114
"37183",0.000579938432987646
"37037",0.000827048697748745
"37069",0.000723305506163166
"37101",0.0006704932188754
"37103",0.000938086303939962
"37113",0.000775572343664723
"37019",0.000622083981337481
"37175",0.000651369356032569
"37013",0.000954036635006784
"37047",0.0009631162160234
"37107",0.00109239551765452
"37133",0.00055877663801014
"37135",0.000538540141953658
"37163",0.000725723751676264
"37171",0.000805880146169985
"37011",0.00085684908031532
"37021",0.000805804909570782
"37023",0.000778054419349102
"37025",0.000658229073397382
"18135",0.000802375030089064
"18183",0.000592943966795138
"18007",0.000691483231531635
"18013",0.000663834306956984
"18023",0.000743655687416726
"18133",0.000641985876310721
"18175",0.000610456765297328
"18029",0.000606317831807433
"18065",0.000911822609056056
"18083",0.000620531498718468
"18093",0.000812329849828752
"18095",0.000726121045923294
"18151",0.000870751458508693
"18179",0.00042840312734283
"18003",0.000638797557538751
"18031",0.000828250884722536
"18035",0.000756390193009911
"18043",0.000439730988101397
"18077",0.000621098723642123
"18079",0.000396968603392277
"18081",0.000442374248614328
"18103",0.00092140164735446
"18109",0.000672177569291496
"18051",0.00077252198716425
"18117",0.000613967766692249
"18141",0.000673535245877372
"18085",0.000657936357310053
"18099",0.000688749704052862
"18163",0.000788787088162126
"18009",0.00133189045201032
"18143",0.00105223283808241
"18105",0.000559876007947508
"18045",0.00109555690809495
"18039",0.000620850810039206
"18017",0.000686378035902851
"18055",0.000839578345097795
"18097",0.000722788534976977
"18177",0.000798890597208405
"19059",0.00128452151573539
"19103",0.000578824447929357
"19033",0.000770416024653313
"37057",0.00074978383248378
"37061",0.000915766445639086
"37063",0.000586824350324517
"37091",0.00104114609361986
"37129",0.00068439663417245
"37141",0.000480140399675491
"37191",0.00083331310728704
"37189",0.000600819299044151
"37083",0.00130884938464544
"37001",0.00068575347162695
"38089",0.000965219909269329
"38061",0.00135645770758647
"38105",0.000624857986821177
"38101",0.000523164564320177
"38017",0.000621556717050431
"38003",0.0011208668036615
"38035",0.000640806561859193
"38015",0.000495817201692108
"38071",0.00103600103600104
"37033",0.000881678716275789
"39057",0.00060059338626563
"39061",0.000653892813201752
"39049",0.000630056728354878
"39087",0.000648012760866676
"39101",0.000627880978269192
"39157",0.00075810905940326
"39169",0.000749360459607749
"39017",0.000542078159249932
"39043",0.000748863332441829
